id,pred_label,pred_score,top2_label,top2_score,weak_label,rule_hits,uncertainty,score_gap,selection_reason,subject_summary,content_summary,manual_label,notes
XDO7J5Fi6A,advertisement,0.356485579186436,phishing,0.2290140888394871,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""fromname\""]}"", ""risk_flags"": {}}",0.643514420813564,0.12747149034694888,strong_conflict,2019（第十五届）中国高校电子信息学院院长（系主任）年会通知,"老师，您好！


       非常感谢贵单位长期以来对中国电子学会工作的关注与支持！继中国电子学会连续成功举办十四届电子信息学院院长（系主任）年会后，将于2019 年 12 月7日- 8日在杭州举办&lsquo;2019（第十五届）中国高校电子信息学院院长（系主任）年会&rsquo;。诚邀各高校电子信息相关学院院系领导、专业负责人及骨干教师参会。

   

   组织机构：",advertisement,
ePirOsTGh4,advertisement,0.3313274421839555,phishing,0.1983915142538583,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6686725578160444,0.1329359279300972,strong_conflict,【检索后付款】国际会议,,advertisement,
SbsjWpZ1ru,advertisement,0.3313274421839555,phishing,0.1983915142538583,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6686725578160444,0.1329359279300972,strong_conflict,【检索后付款】国际会议,,advertisement,
XMeWw4Qjgy,advertisement,0.3313274421839555,phishing,0.1983915142538583,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6686725578160444,0.1329359279300972,strong_conflict,【检索后付款】国际会议,,advertisement,
uWvIAeRP7w,advertisement,0.3313274421839555,phishing,0.1983915142538583,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6686725578160444,0.1329359279300972,strong_conflict,【检索后付款】国际会议,,advertisement,
R1zJeq3dOF,advertisement,0.3313274421839555,phishing,0.1983915142538583,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6686725578160444,0.1329359279300972,strong_conflict,【检索后付款】国际会议,,advertisement,
soSRrnlH92,black_industry_or_policy_violation,0.331689671035302,advertisement,0.3312638868814744,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6683103289646979,0.00042578415382760193,boundary_focus,Intelligent Logistics for Agriculture.,,advertisement,
3FuZBlLXYx,black_industry_or_policy_violation,0.2983092680903879,advertisement,0.297389859106165,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7016907319096121,0.0009194089842228803,boundary_focus,Kemob Weekly Information For Training,"课 盟专 注 为 您 选 好 课

一 站 式 企 业 公 开 课 甄 选 平 台!









领 导 力、管 理 提 升 专 题









2019 年 10 月 25 日 周 五






2019 课 盟 更 多 课 程 目 录 索 取 中 ( 周 更 新 )",advertisement,
UHMlfB4CQX,black_industry_or_policy_violation,0.2983092680903879,advertisement,0.297389859106165,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7016907319096121,0.0009194089842228803,boundary_focus,Kemob Weekly Information For Training,"课 盟专 注 为 您 选 好 课

一 站 式 企 业 公 开 课 甄 选 平 台!









领 导 力、管 理 提 升 专 题









2019 年 10 月 25 日 周 五






2019 课 盟 更 多 课 程 目 录 索 取 中 ( 周 更 新 )",advertisement,
Gz8Aq4wck6,black_industry_or_policy_violation,0.2397120522165131,advertisement,0.237601361786722,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7602879477834869,0.00211069042979109,boundary_focus,Re: for you,"On Wednesday, October 23, 2019 12:23 PM, Nathan Hale wrote:
hopefully you will appreciate it http://www.b1qu.podthds.info/",malicious_link_or_attachment,
lZXrKBR2Dd,black_industry_or_policy_violation,0.2073887759743472,advertisement,0.205198099980694,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7926112240256528,0.0021906759936532183,boundary_focus,Men's Sex Health!,"Almost 57% of males are having problems with their sexual living. 
The matter is the same for everyone - ED. 
We sell you this great medicine that is going to 
assist everyone. Return to the natura",black_industry_or_policy_violation,
RDYWG7pa2q,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李QYqdktsRrs,"dHCGaIZDoDCYT

夷功待层

aGtaZEuXB

ziRpkEVtH",black_industry_or_policy_violation,
omcTB9xdtO,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李WqItkLs,"WyCsi

叔叔凤魅具今各

VGQutLOC

krOvdc",black_industry_or_policy_violation,
FlRrGMd1k9,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李gepBVGt,"PZfikjWkqwnUfG

确斗说周靡英类

sZTeHRi

rxA",black_industry_or_policy_violation,
Xsd3DQ1RMy,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李VZImGwhUGHFIpv,"CriBpvyBYaKoWs

清误

Nuog

sDZqSGQM",black_industry_or_policy_violation,
zUNXQqydvM,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李rUcF,"dvUgmYt

担

rMqwdFtp

Jr",black_industry_or_policy_violation,
kRZ5cQrAFV,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李ncMtxgNWVETbTDeX,"pfVhYB

佐怕

K

pFAhocYY",black_industry_or_policy_violation,
25mXYF4DkC,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李ofq,"GdvvYxCCi

佩跃丧穆搂咯被韦凰

P

qOYlKLYd",black_industry_or_policy_violation,
CXbTpMSDBL,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李cHu,"jwTwoGaRZiLO

胜哥舒雁

VY

F",black_industry_or_policy_violation,
2zkmajUWvZ,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李USsyFO,"pOlVNZOE

晋悟勋耀澎取状臼

ybb

VrsceLg",black_industry_or_policy_violation,
TStG7haeZo,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李zrMNix,"wLfmL

憋扭州列诡

MW

YhyasJRc",black_industry_or_policy_violation,
sTKl7JPnIa,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李OKwqF,"zjawOPt

疾儿

dGCBziB

jSMbjDhU",black_industry_or_policy_violation,
XSAPGJVDv5,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李hlduCQJFh,"UGdC

梨尼旋宏太达处

LyaTG

lcE",black_industry_or_policy_violation,
zvKdRIcjm5,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李USsyFO,"pOlVNZOE

晋悟勋耀澎取状臼

ybb

VrsceLg",black_industry_or_policy_violation,
PsJvQ9qriB,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李XCKCVsatiZ,"UsItpVz

睬域队凡泊昭肿亚访

UeDonc

gSwrJlYf",black_industry_or_policy_violation,
gWuwZbGSLQ,black_industry_or_policy_violation,0.3329466065169986,advertisement,0.3280220612625654,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6670533934830014,0.004924545254433199,boundary_focus,增殖·普漂 V亻言13·53·78·18·291李efxfveaJrDZYuYC,"lAsYMYUBxuXOeg

份育

XOWaPJWx

ZmheZx",black_industry_or_policy_violation,
vs2MADmb3T,black_industry_or_policy_violation,0.234815082084444,impersonation,0.2297070562669423,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.765184917915556,0.0051080258175016935,strong_conflict,Can you really get a high-spec smartphone at this low budget?,"The incredible XPhone is a smartphone that offers a true visual experience in a very cheap price!

you are looking for a phone for personal, or business use, the Xone Phone has something for everyon",advertisement,
BeaiQA6F9x,black_industry_or_policy_violation,0.2786712862176321,advertisement,0.2721901188391685,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7213287137823678,0.006481167378463604,boundary_focus,Je suis une femme ouverte et libre,"tu ne vois pas une femme vulgaire
tu vois une femme libre
Ravi de vous accueillir
Mon nom est Nicole
Et je ne poserai qu'une seule question!
Tu viens faire l'amour avec moi?
Une question simpl",advertisement,
bFETeBz9Nj,black_industry_or_policy_violation,0.2391856050435436,advertisement,0.2320804073012631,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7608143949564564,0.007105197742280522,boundary_focus,Tothoot Doulo Shagheym,"Dear Mr.Tiseer


 ME Billy He archvillain, mean?”“JUST shouting. “Whaddaya then like outcold. passed LEAVE cackled was an HERE!”",advertisement,
VhCpgAU2q1,black_industry_or_policy_violation,0.2618710655300358,advertisement,0.2545094680776169,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7381289344699642,0.007361597452418933,boundary_focus,1052039700,"我在寻找男朋友，能给我快乐激情的那种，我在等你，加我QQ821216455















































  I told him he had complained of our being willing to lethim go ba",black_industry_or_policy_violation,
7nb9BQZKlu,black_industry_or_policy_violation,0.2585829797747491,advertisement,0.2500645106083046,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7414170202252509,0.008518469166444498,boundary_focus,***（表）***,"+++++++++++++++++++++++++++++

各*地*普-增-点优-惠，包真。

详电：陈先生

手机：138-265-919-59

业务QQ：823-700-581

++++++++++++++++++++++++++++++2:20

2:20",black_industry_or_policy_violation,
cqGMR9J7l1,black_industry_or_policy_violation,0.275452388051643,advertisement,0.2666862343732861,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7245476119483569,0.008766153678356925,boundary_focus,您在X-MOL的订阅邮件,"亲爱的用户，您选择的文献：
1.Confining Hyperbranched Star Poly(ethylene oxide)-Based Polymer into 3D Interpenetrating Network for High Performance All-Solid-State PolymerElectrolyte
ACS Appl. Mater. Interfac",advertisement,
ak1WeVJdM8,black_industry_or_policy_violation,0.3086095003144829,phishing,0.2994020433593817,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {}}",0.6913904996855171,0.009207456955101223,strong_conflict,“ 甲骨文数据库一体机助力制造业私有云解决方案”网络研讨会-确认函,"尊敬的先生/女士：   感谢您报名参加Oracle公司举办的《甲骨文数据库一体机助力制造业私有云解决方案在线研讨会》网络研讨会，课程信息如下，请您获悉。  &bull; 课程名称：甲骨文数据库一体机助力制造业私有云解决方案在线研讨会&bull; 时间：2019年11月1日 星期五 14:00-15:00                您可以扫描左边
 二维码进入直播间：

 登陆名：报名",impersonation,
WAzcvYmpNI,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开票加微信13058078645,"你好,我公司有本地正规发票可代开,价格优惠

     有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
wbuPIiAXWd,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开正规发票13058078645,"你好,我公司有本地正规发票可代开,价格优惠

  有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
XyY2H6Cbwa,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开正规发票13058078645,"你好,我公司有本地正规发票可代开,价格优惠

  有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
TZg1nwhSuY,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开正规发票13058078645,"你好,我公司有本地正规发票可代开,价格优惠

  有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
9PsuA06KMV,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开票加微信13058078645,"你好,我公司有本地正规发票可代开,价格优惠

     有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
80FJrvLyTS,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,开票加微信13058078645,"你好,我公司有本地正规发票可代开,价格优惠

     有需要联系:13058078645 张文华 加威信同号",black_industry_or_policy_violation,
4QpEOkoJXU,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,需要采取行动 （消息发布错误）,"你好 xunzeng,

 

 由于您的邮件帐户限制，您的部分邮件处于暂停状态


收件箱（3）
请单击下面的按钮以预览消息和升级限制



 在这里查看 消息发布错误",phishing,
ZGthscJCRW,black_industry_or_policy_violation,0.3246528151475891,phishing,0.314965610206887,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""subject\"", \""content\""], \""black_industry_or_policy_violation\"": [\""subject\""]}"", ""risk_flags"": {}}",0.6753471848524109,0.009687204940702077,strong_conflict,代开发票13537741120钱,"你好！本公司代理全国各地增值税发票；

贵公司有需要欢迎与我联系：13537741120钱经理（微信同号）",black_industry_or_policy_violation,
NLQwCZy36U,black_industry_or_policy_violation,0.4227903226162375,advertisement,0.4124531195043438,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.5772096773837625,0.010337203111893678,boundary_focus,尧夷茅室治《中国科技投资》杂志,"meijie@shu.edu.cn《中国科技投资》杂志

《中国科技投资》杂志（国际刊号ISSN：1673-5811，国内刊号CN：11-5441/N，邮发代号82-979）创刊于2002年，曾用刊名：中国创业投资与高科技；经国家新闻出版总署正式审批，由国家发展和改革委员会主管、中国信息协会主办的科技财经综合类国家级学术期刊，旬刊，每月10日、20日、30日出版，零售18元，国内外公开发行",advertisement,
KdLGNcXfFR,black_industry_or_policy_violation,0.4227903226162375,advertisement,0.4124531195043438,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.5772096773837625,0.010337203111893678,boundary_focus,欠伟缺凯《中国科技投资》杂志,"sh_fanlm@ujn.edu.cn《中国科技投资》杂志

《中国科技投资》杂志（国际刊号ISSN：1673-5811，国内刊号CN：11-5441/N，邮发代号82-979）创刊于2002年，曾用刊名：中国创业投资与高科技；经国家新闻出版总署正式审批，由国家发展和改革委员会主管、中国信息协会主办的科技财经综合类国家级学术期刊，旬刊，每月10日、20日、30日出版，零售18元，国内外公开",advertisement,
EgaHJL4F0r,black_industry_or_policy_violation,0.4227903226162375,advertisement,0.4124531195043438,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.5772096773837625,0.010337203111893678,boundary_focus,寸此倒柳箱《中国科技投资》杂志,"shiwl@gsau.edu.cn《中国科技投资》杂志

《中国科技投资》杂志（国际刊号ISSN：1673-5811，国内刊号CN：11-5441/N，邮发代号82-979）创刊于2002年，曾用刊名：中国创业投资与高科技；经国家新闻出版总署正式审批，由国家发展和改革委员会主管、中国信息协会主办的科技财经综合类国家级学术期刊，旬刊，每月10日、20日、30日出版，零售18元，国内外公开发行",advertisement,
Edx5HDpl8Y,black_industry_or_policy_violation,0.3446588418960914,advertisement,0.3335531379789755,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.6553411581039086,0.011105703917115906,boundary_focus,锎谱3%（嘌）电V；137-6496-8840  繆经理    17:17,"电微同号：缪经理
137－6496－8840
业务QQ；2783033341
打扰请谅解！",black_industry_or_policy_violation,
t0iX4SqmsJ,black_industry_or_policy_violation,0.3658144405305532,advertisement,0.354471557793367,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\""]}"", ""risk_flags"": {}}",0.6341855594694468,0.0113428827371862,boundary_focus,中金佳业（北京）资本管理有限公司,"&shy;--






{增}===（发）
{值}===（嘌）
{优惠}==(代)开
tel137-1366-8740微信同号",black_industry_or_policy_violation,
chjDWgRM4w,black_industry_or_policy_violation,0.3658144405305532,advertisement,0.354471557793367,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\""]}"", ""risk_flags"": {}}",0.6341855594694468,0.0113428827371862,boundary_focus,飞亚投资顾问（北京）有限公司,"&shy;--






{增}===（发）
{值}===（嘌）
{优惠}==(代)开
tel137-1366-8740微信同号",black_industry_or_policy_violation,
O1pXNLykjd,black_industry_or_policy_violation,0.3658144405305532,advertisement,0.354471557793367,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\""]}"", ""risk_flags"": {}}",0.6341855594694468,0.0113428827371862,boundary_focus,炎亚（北京）财务顾问有限公司,"&shy;--






{增}===（发）
{值}===（嘌）
{优惠}==(代)开
tel137-1366-8740微信同号",black_industry_or_policy_violation,
5OmqyViN9D,black_industry_or_policy_violation,0.2828554850688704,advertisement,0.2710280580383525,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7171445149311295,0.011827427030517923,boundary_focus,pouvez-vous donner une reponse a ma question simple?,"tu ne vois pas une femme vulgaire
tu vois une femme libre
Ravi de vous accueillir
Mon nom est Nicole
Et je ne poserai qu'une seule question!
Tu viens faire l'amour avec moi?
Une question simpl",black_industry_or_policy_violation,
Rf5kvK2jLr,black_industry_or_policy_violation,0.3032410851189961,advertisement,0.291105158536565,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6967589148810038,0.012135926582431122,boundary_focus,电化学传感器及其在重金属检测中的应用,"尊敬的学者， 

 《南通大学学报（自然科学版）》是由南通大学（江苏省省属综合性大学）主办、江苏省教育厅主管的科技类学术期刊，于2002年创刊（季刊，ISSN 1673-2340 CN 32-1755/N），并公开发行，本刊已先后加入《中国期刊全文数据库》、《中国学术期刊综合评价数据库》、《万方数据——数字化期刊群》、《中国核心期刊（遴选）数据库》、《中文科技期刊数据",advertisement,
xPFsn0a2hy,black_industry_or_policy_violation,0.3032410851189961,advertisement,0.291105158536565,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6967589148810038,0.012135926582431122,boundary_focus,深度学习在图像识别中的应用,"尊敬的学者， 

 《南通大学学报（自然科学版）》是由南通大学（江苏省省属综合性大学）主办、江苏省教育厅主管的科技类学术期刊，于2002年创刊（季刊，ISSN 1673-2340 CN 32-1755/N），并公开发行，本刊已先后加入《中国期刊全文数据库》、《中国学术期刊综合评价数据库》、《万方数据——数字化期刊群》、《中国核心期刊（遴选）数据库》、《中文科技期刊数据",advertisement,
GgaOuJmhdv,black_industry_or_policy_violation,0.3032410851189961,advertisement,0.291105158536565,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6967589148810038,0.012135926582431122,boundary_focus,深度学习在图像识别中的应用,"尊敬的学者， 

 《南通大学学报（自然科学版）》是由南通大学（江苏省省属综合性大学）主办、江苏省教育厅主管的科技类学术期刊，于2002年创刊（季刊，ISSN 1673-2340 CN 32-1755/N），并公开发行，本刊已先后加入《中国期刊全文数据库》、《中国学术期刊综合评价数据库》、《万方数据——数字化期刊群》、《中国核心期刊（遴选）数据库》、《中文科技期刊数据",advertisement,
MRPaWy3es9,black_industry_or_policy_violation,0.3032410851189961,advertisement,0.291105158536565,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6967589148810038,0.012135926582431122,boundary_focus,电化学传感器及其在重金属检测中的应用,"尊敬的学者， 

 《南通大学学报（自然科学版）》是由南通大学（江苏省省属综合性大学）主办、江苏省教育厅主管的科技类学术期刊，于2002年创刊（季刊，ISSN 1673-2340 CN 32-1755/N），并公开发行，本刊已先后加入《中国期刊全文数据库》、《中国学术期刊综合评价数据库》、《万方数据——数字化期刊群》、《中国核心期刊（遴选）数据库》、《中文科技期刊数据",advertisement,
K1ghwesbMT,black_industry_or_policy_violation,0.2432869800107293,advertisement,0.2307616582706272,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7567130199892707,0.012525321740102097,boundary_focus,Re: for all,"On Thursday, October 31, 2019 12:00 PM, Mary wrote:
Just thought it was something you would be interested in http://www.7vdl.ylurib.info/",phishing,
7Q5ecFy8pb,black_industry_or_policy_violation,0.3591739706548211,advertisement,0.3449409481505012,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6408260293451788,0.014233022504319903,boundary_focus,imp1_can: 更新东南亚最新特价 周末可以放舱 补VGM,"&shy;--




【目的港】 【20尺】 【40尺】
仁    川    $退10    退20
海    防    $退60    退95 
林查班    $  15       25 
釜    山    $退10    退20
新加坡    $  20       30
巴生港    $  60      105  
胡志明    $  30       40",black_industry_or_policy_violation,
dfZwMLb1Co,black_industry_or_policy_violation,0.3429761245787914,impersonation,0.328618737487362,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""fromname\""]}"", ""risk_flags"": {}}",0.6570238754212085,0.014357387091429419,strong_conflict,中国招标采购导航网信息(2019-11-01第一次信息),"您好：
您在导 航 网(http://www.okcis.cn)录入的关键字为装饰,装修,钢结构,园林,景观,绿化,房建,市政,绿化,园林+绿化,绿化+工程,绿化+施工,绿地,公园,湿地,园林+绿化,绿化+养护,绿化+景观,景观+工程,花卉+绿化,庭院+绿化,绿化+改造,景观+改造,绿化租用,绿化+提升,河岸+绿化,绿化+管理,厂区+绿化,绿化+美观,绿化+保洁,园林+维养,绿化+施工,绿化+",impersonation,
sNQA6lSz2i,black_industry_or_policy_violation,0.2426748162626342,advertisement,0.2278246284672546,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7573251837373658,0.01485018779537961,boundary_focus,Fw: for all,"On Thursday, October 31, 2019 12:01 PM, Lisa Arnold wrote:
Just thought it was something you would like to see http://www.7op7.acaosn.info/",black_industry_or_policy_violation,
